Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Arepa Lady,Jackson Heights,Colombian,4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/arepa-lady-jackson-heights-4?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 10:00 PM","Arepa De Queso, Chorizo, Arepa De Choclo, Chicharron, Mini Empanadas, Arepa De Tela, Flan","77-17 37th AveJackson Heights, NY 11372"
Kyuramen - Flushing,Downtown Flushing,"Ramen, Burgers",4.2,"not allow Outdoor seating, allow Delivery",$11-30,https://www.yelp.com/biz/kyuramen-flushing-flushing-2?osq=Restaurants,https://www.yelp.com/reservations/kyuramen-flushing-flushing-2,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: 11:00 AM - 10:30 PM, Tue: 11:00 AM - 10:30 PM, Wed: 11:00 AM - 10:30 PM, Thu: 11:00 AM - 10:30 PM, Fri: 11:00 AM - 10:30 PM, Sat: 11:00 AM - 10:30 PM, Sun: 11:00 AM - 10:30 PM",,"133-42 37th AveFlushing, NY 11354"
Otis,East Williamsburg,"American (New), Cocktail Bars",4.8,"allow Outdoor seating, not allow Delivery, not allow Takeout",$31-60,https://www.yelp.com/biz/otis-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: Closed, Tue: 5:30 PM - 10:00 PM, Wed: 5:30 PM - 11:00 PM, Thu: 5:30 PM - 11:00 PM, Fri: 5:30 PM - 12:00 AM (Next day), Sat: 12:00 PM - 3:30 PM 6:00 PM - 12:00 AM (Next day), Sun: 12:00 PM - 3:30 PM 6:00 PM - 11:00 PM","Braised Pork Shoulder Pasta, Lamb Shank, Whole Market Fish, Grilled Lamb Chops, Grilled Chicken Thigh, Duck Leg Confit, Homemade Bread & Spread, Roasted Beets, Spaetzle","18 Harrison PlBrooklyn, NY 11206"
Tikka N Talk,Forest Hills,"Indian, Halal, Breakfast & Brunch",4.3,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/tikka-n-talk-forest-hills?osq=Restaurants,https://www.yelp.com/biz/jUkSkpxsJxiTa5C-H5pnyw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: 11:00 AM - 10:00 PM, Tue: Closed, Wed: 11:00 AM - 10:00 PM, Thu: 11:00 AM - 10:00 PM, Fri: 11:00 AM - 10:00 PM, Sat: 11:00 AM - 10:00 PM, Sun: 11:00 AM - 10:00 PM","Chicken Tikka, Chicken Tikka Masala, Chicken 65, Lasooni Gobhi, Basmati Rice, Butter Chicken, Papri Chaat, Palak Paneer, Lamb Curry, Gulab Jamun, Samosa Chaat, Vegetable Samosa, Sheekh Kabab, Murgh Vindaloo, Chicken Samosa, Murgh Biryani, Dahi Sev Poori, Navratan Korma, Dal Makhani, Fish Curry","70-11 Austin StLower LevelForest Hills, NY 11375"
Arya,Elmhurst,"Cafes, Himalayan/Nepalese",4.5,,,https://www.yelp.com/biz/arya-elmhurst?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: 8:00 AM - 9:00 PM, Tue: 8:00 AM - 9:00 PM, Wed: 8:00 AM - 9:00 PM, Thu: 8:00 AM - 9:00 PM, Fri: 8:00 AM - 9:00 PM, Sat: 8:00 AM - 9:00 PM, Sun: 8:00 AM - 9:00 PM","Beef Momos, Tiramisu, Amdo","81-05 Queens BlvdElmhurst, NY 11373"
Crab Shack Seafood Boil,Ridgewood,"Seafood, Southern",4.7,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/crab-shack-seafood-boil-queens?osq=Restaurants,https://www.yelp.com/reservations/crab-shack-seafood-boil-queens,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: 11:30 AM - 10:00 PM, Tue: 11:30 AM - 10:00 PM, Wed: 11:30 AM - 10:00 PM, Thu: 11:30 AM - 10:00 PM, Fri: 11:30 AM - 10:00 PM, Sat: 11:30 AM - 10:00 PM, Sun: 11:30 AM - 10:00 PM",,"5525 Myrtle AveQueens, NY 11385"
Dock 3366,Downtown Flushing,Seafood,5.0,,,https://www.yelp.com/biz/dock-3366-queens?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM, Tue: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM, Wed: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM, Thu: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM, Fri: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM, Sat: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM, Sun: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM",,"33-66 Farrington StQueens, NY 11354"
Keuka Kafe a Wine Bar,Forest Hills,"American (New), Sandwiches, Wine Bars",4.3,"allow Outdoor seating, not allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/keuka-kafe-a-wine-bar-forest-hills?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: Closed, Tue: 12:00 PM - 9:00 PM, Wed: 12:00 PM - 9:00 PM, Thu: 12:00 PM - 9:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 9:00 PM","Fish Tacos, The Beet of New York Salad, Quesadillas, Howard Beach Pizza, ""Crab n Avocado"", Keuka Sandwich, Braised Short Rib, Arugula Salad $12.00","112-04 Queens BlvdForest Hills, NY 11375"
Dollar Hits - New York,Woodside,Filipino,4.1,"not allow Outdoor seating, not allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/dollar-hits-new-york-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: Closed, Tue: 9:00 AM - 11:00 PM, Wed: 9:00 AM - 11:00 PM, Thu: 9:00 AM - 11:00 PM, Fri: 9:00 AM - 11:00 PM, Sat: 9:00 AM - 11:00 PM, Sun: 9:00 AM - 11:00 PM","Isaw, Chicken Feet, Beef Stew, Longganisa","39-04 64th StNew York, NY 11377"
Warique Restaurant,Jackson Heights,"Peruvian, Latin American",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/warique-restaurant-jackson-heights?osq=Restaurants,https://www.yelp.com/biz/sZNpw2Q-G8Fk3TWuMxco-Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: 11:30 AM - 9:00 PM, Tue: 11:30 AM - 9:00 PM, Wed: 11:30 AM - 9:00 PM, Thu: 11:30 AM - 9:00 PM, Fri: 11:30 AM - 10:00 PM, Sat: 11:30 AM - 10:00 PM, Sun: 10:30 AM - 8:00 PM","Lomo Saltado, Arroz Chaufa De Mariscos, Aji De Gallina, Tacu Tacu Con Lomo, Chicken Soup, Ceviche Mixto, Tamal Criollo, Whole Chicken, Tres Leches Cake, Leche De Tigre, Yuca a La Huancaina, Lucuma, Maiz Chulpe, Shrimp Causa, Yuca Frita, Picarones, Papa a La Huancaina, Fried Yuca, Chaufa De Pollo","90-04 37th AveJackson Heights, NY 11372"
Il Poeta,Forest Hills,"Italian, Wine Bars",4.2,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/il-poeta-forest-hills?osq=Restaurants,https://www.yelp.com/biz/i4TzhIY8z0KIaBBH1iLZLA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: Closed, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 9:00 PM","Tagliolini Del Poeta, Porcini Mushroom Pancerotti, Grilled Octopus, Panna Cotta, Baked Clams, Burrata, Fried Calamari, Octopus Salad, Croquette Di Melanzane, Eggplant Croquettes, Pasta Del Poeta","98-04 Metropolitan AveForest Hills, NY 11375"
Patrizia’s Of Maspeth,Maspeth,"Italian, Pizza, Salad",3.8,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/patrizias-of-maspeth-maspeth?osq=Restaurants,https://www.yelp.com/biz/vYnQYMWk_CpV8APtyFWYWA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: 12:00 PM - 10:00 PM, Tue: 11:00 AM - 10:00 PM, Wed: 11:00 AM - 10:00 PM, Thu: 11:00 AM - 10:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 12:00 PM - 10:00 PM","Burrata, Eggplant Parmigiana, Skirt Steak, Baked Clams, Lamb Chops, Margherita Pizza, Almond Cake, Money Bags Pasta, Grilled Pulpo, Grilled Octopus, White Clam Linguine, Fried Calamari, Eggplant Rollatini, Eggplant Parm, Spaghetti and Meatballs, Caesar Salad, Chicken Marsala, Grilled Chicken","6935 Grand AveMaspeth, NY 11378"
Anassa Taverna Astoria,Astoria,"Mediterranean, Greek, Breakfast & Brunch",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$31-60,https://www.yelp.com/biz/anassa-taverna-astoria-astoria?osq=Restaurants,https://www.yelp.com/biz/SClbV7TPTjJo6WYZBpErRg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: 5:00 PM - 9:30 PM, Tue: 5:00 PM - 9:30 PM, Wed: 5:00 PM - 9:30 PM, Thu: 5:00 PM - 9:30 PM, Fri: 5:00 PM - 10:30 PM, Sat: 5:00 PM - 10:30 PM, Sun: 5:00 PM - 9:30 PM",,"28-10 Astoria BlvdAstoria, NY 11102"
Mom’s Kitchen & Bar,Astoria,"Bars, American (Traditional), Breakfast & Brunch",4.0,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/moms-kitchen-and-bar-astoria?osq=Restaurants,https://www.yelp.com/biz/Duh9gmBVHodHKQaQqsyZcg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=100,"Mon: 9:00 AM - 10:00 PM, Tue: 9:00 AM - 10:00 PM, Wed: 9:00 AM - 10:00 PM, Thu: 9:00 AM - 10:00 PM, Fri: 9:00 AM - 11:00 PM, Sat: 9:00 AM - 11:00 PM, Sun: 9:00 AM - 10:00 PM","-chicken and Bacon Waffle, -return of the Mac, -pancake Burrito, -steak and Eggs, -fried Chicken Sandwich, -breakfast Sandwich, -woodland Omelette, -avocado Toast, -veggie Burger, Dizzy Peach French Toast","33-01 31st AveAstoria, NY 11102"
Anassa Taverna Astoria,Astoria,"Mediterranean, Greek, Breakfast & Brunch",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$31-60,https://www.yelp.com/biz/anassa-taverna-astoria-astoria?osq=Restaurants,https://www.yelp.com/biz/SClbV7TPTjJo6WYZBpErRg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: 5:00 PM - 9:30 PM, Tue: 5:00 PM - 9:30 PM, Wed: 5:00 PM - 9:30 PM, Thu: 5:00 PM - 9:30 PM, Fri: 5:00 PM - 10:30 PM, Sat: 5:00 PM - 10:30 PM, Sun: 5:00 PM - 9:30 PM",,"28-10 Astoria BlvdAstoria, NY 11102"
Mom’s Kitchen & Bar,Astoria,"Bars, American (Traditional), Breakfast & Brunch",4.0,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/moms-kitchen-and-bar-astoria?osq=Restaurants,https://www.yelp.com/biz/Duh9gmBVHodHKQaQqsyZcg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: 9:00 AM - 10:00 PM, Tue: 9:00 AM - 10:00 PM, Wed: 9:00 AM - 10:00 PM, Thu: 9:00 AM - 10:00 PM, Fri: 9:00 AM - 11:00 PM, Sat: 9:00 AM - 11:00 PM, Sun: 9:00 AM - 10:00 PM","-chicken and Bacon Waffle, -return of the Mac, -pancake Burrito, -steak and Eggs, -fried Chicken Sandwich, -breakfast Sandwich, -woodland Omelette, -avocado Toast, -veggie Burger, Dizzy Peach French Toast","33-01 31st AveAstoria, NY 11102"
Drinkology NYC,Astoria,"Cocktail Bars, American (New)",4.9,,,https://www.yelp.com/biz/drinkology-nyc-queens?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: Closed, Tue: 4:00 PM - 1:00 AM (Next day), Wed: 4:00 PM - 1:00 AM (Next day), Thu: 4:00 PM - 1:00 AM (Next day), Fri: 4:00 PM - 2:00 AM (Next day), Sat: 11:00 AM - 2:00 AM (Next day), Sun: Closed","Lobster Guacamole, Limoncello Cake, Passionate, Josephine","43-04 34th AveQueens, NY 11101"
Juqi,Downtown Flushing,Chinese,4.0,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/juqi-flushing?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: 11:30 AM - 9:00 PM, Tue: 11:30 AM - 9:00 PM, Wed: 11:30 AM - 9:00 PM, Thu: 11:30 AM - 9:00 PM, Fri: 11:30 AM - 9:30 PM, Sat: 11:30 AM - 9:30 PM, Sun: 11:30 AM - 9:00 PM","Peking Duck, Lucky Bag, Caviar, Braised Pork, Almond Tofu, Fried Tofu, Duck Bone Soup, Whole Duck, Ya Tang Duck Soup, Chinese Cabbage, Charcoal Fried Rice, Mapo Tofu, Pork Belly, Kung Pao Chicken, Imperial Marinated Pork Knuckle, Crispy Shrimp, Duck Wrap, Roast Duck, Deep Fried Gristle Meatballs, Spicy Fish Soup","133-36 37th AveFlushing, NY 11354"
Zou’s,Downtown Flushing,"Chinese, Salad",4.3,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/zous-flushing?osq=Restaurants,https://www.yelp.com/biz/MMuhdLdOcQ5Ghtr0V_BwIg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: 12:00 PM - 1:00 AM (Next day), Tue: 12:00 PM - 1:00 AM (Next day), Wed: 12:00 PM - 1:00 AM (Next day), Thu: 12:00 PM - 1:00 AM (Next day), Fri: 12:00 PM - 1:00 AM (Next day), Sat: 12:00 PM - 1:00 AM (Next day), Sun: 12:00 PM - 1:00 AM (Next day)","""Birds Nest"", Braised Lamb Chops Soup, Buddha Jump Over the Wal Soup, ""Zous Chicken Soup"", Milk Stewed Fish Maw, Abalone Over Rice Soup, King Crab Salad, ""Zous Beef Soup"", Sea Cucumber and Prawn Salad","38-14 Prince StFlushing, NY 11354"
Pig Beach BBQ - Queens,Astoria,"Barbeque, Bars, Sandwiches",4.1,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pig-beach-bbq-queens-astoria?osq=Restaurants,https://www.yelp.com/biz/X-fUyfwKJKXRoImLvs_omg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: Closed, Tue: 2:00 PM - 10:00 PM, Wed: 2:00 PM - 10:00 PM, Thu: 2:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 10:00 PM","""Chef Jeffs Brisket Sandwich"", 1/2 Lb Smoked Turkey Breast, Lamb Shoulder, 1/2 Rack Baby Back Ribs, BBQ Jackfruit Sandwich","35-37 36th StAstoria, NY 11106"
Danubius Restaurant,Sunnyside,Modern European,4.7,,,https://www.yelp.com/biz/danubius-restaurant-sunnyside?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: 11:00 AM - 10:00 PM, Tue: 11:00 AM - 10:00 PM, Wed: 11:00 AM - 10:00 PM, Thu: 11:00 AM - 10:00 PM, Fri: 11:00 AM - 10:00 PM, Sat: 11:00 AM - 10:00 PM, Sun: 11:00 AM - 10:00 PM","Pastrama, Apple Strudel, Romanian Sausage","47-57 41st StSunnyside, NY 11104"
The Buffet,College Point,"Buffets, Sushi Bars, Seafood",3.3,,$31-60,https://www.yelp.com/biz/the-buffet-college-point?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Tue: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Wed: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Thu: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Fri: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM, Sat: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM, Sun: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM","Peking Duck, Raw Oysters, Snow Crab Legs, Lamb Chops, Duck Bun Station, Frog Legs, Stone Crabs, Walnut Shrimp, Shark Fin Soup, Raw Clams, White Tuna","20-07 127th StFl 4College Point, NY 11356"
Hong Kong Taste,Elmhurst,"Hong Kong Style Cafe, Cafes, Chinese",4.0,"not allow Outdoor seating, allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/hong-kong-taste-elmhurst?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: Closed, Tue: 8:30 AM - 7:30 PM, Wed: 8:30 AM - 7:30 PM, Thu: 8:30 AM - 7:30 PM, Fri: 8:30 AM - 7:30 PM, Sat: 8:30 AM - 7:30 PM, Sun: 8:30 AM - 7:30 PM","Cart Noodle, Satay Beef Noodle Soup, Fish Ball Cheong Fun Combo, Peanut Butter French Toast, Stir-fried Beef with Flat Rice Noodle, Curry Fish Ball with Noodle, Condensed Milk Toast, Egg Sandwich, Ham Sandwich, Spam and Egg Sandwich, Soy Sauce Fried Noodle, Corn and Egg Congee","4721 90th StElmhurst, NY 11373"
Pokeplus,Forest Hills,"Poke, Bubble Tea, Salad",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pokeplus-forest-hills-2?osq=Restaurants,https://www.yelp.com/biz/prI3ZvRY_x8o4ZdY4TDVfA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=110,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: 11:00 AM - 9:00 PM","Umami Salmon, Sweet Sesame Chicken, Yuzu Ahi","107-15 71st RdForest Hills, NY 11375"
The Buffet,College Point,"Buffets, Sushi Bars, Seafood",3.3,,$31-60,https://www.yelp.com/biz/the-buffet-college-point?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,"Mon: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Tue: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Wed: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Thu: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM, Fri: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM, Sat: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM, Sun: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM","Peking Duck, Raw Oysters, Snow Crab Legs, Lamb Chops, Duck Bun Station, Frog Legs, Stone Crabs, Walnut Shrimp, Shark Fin Soup, Raw Clams, White Tuna","20-07 127th StFl 4College Point, NY 11356"
Hong Kong Taste,Elmhurst,"Hong Kong Style Cafe, Cafes, Chinese",4.0,"not allow Outdoor seating, allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/hong-kong-taste-elmhurst?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,"Mon: Closed, Tue: 8:30 AM - 7:30 PM, Wed: 8:30 AM - 7:30 PM, Thu: 8:30 AM - 7:30 PM, Fri: 8:30 AM - 7:30 PM, Sat: 8:30 AM - 7:30 PM, Sun: 8:30 AM - 7:30 PM","Cart Noodle, Satay Beef Noodle Soup, Fish Ball Cheong Fun Combo, Peanut Butter French Toast, Stir-fried Beef with Flat Rice Noodle, Curry Fish Ball with Noodle, Condensed Milk Toast, Egg Sandwich, Ham Sandwich, Spam and Egg Sandwich, Soy Sauce Fried Noodle, Corn and Egg Congee","4721 90th StElmhurst, NY 11373"
Pokeplus,Forest Hills,"Poke, Bubble Tea, Salad",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pokeplus-forest-hills-2?osq=Restaurants,https://www.yelp.com/biz/prI3ZvRY_x8o4ZdY4TDVfA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: 11:00 AM - 9:00 PM","Umami Salmon, Sweet Sesame Chicken, Yuzu Ahi","107-15 71st RdForest Hills, NY 11375"
Lagano,Astoria,"Tapas/Small Plates, Cocktail Bars, Venues & Event Spaces",4.7,,,https://www.yelp.com/biz/lagano-queens-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,"Mon: 12:00 PM - 12:00 AM (Next day), Tue: 12:00 PM - 12:00 AM (Next day), Wed: 12:00 PM - 12:00 AM (Next day), Thu: 12:00 PM - 12:00 AM (Next day), Fri: 12:00 PM - 1:00 AM (Next day), Sat: 11:00 AM - 1:00 AM (Next day), Sun: 11:00 AM - 12:00 AM (Next day)","Baby Lamb Chops, Tuna Tartare, Grilled Octopus, Crab Cake, Mushroom Croquettes, Burrata Pomodoro, Double Smash Burger, Calamari, Smoked Salmon Panini, Crispy Skin Salmon, Garlic Shrimp, Crab and Lobster Soup, Seared Scallops, Drunken Clams, Banana French Toast, Mussels & Clams, Raspberry Blackout Cake, Mediterranean Breakfast, Skirt Steak, Truffle Mac","36-03 Ditmars BlvdQueens, NY 11105"
Rosatoro,Astoria,Peruvian,4.0,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/rosatoro-astoria?osq=Restaurants,https://www.yelp.com/biz/X2azw2ehMW7N4uJBB0uNPw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,,,Not Found
Addictive Wine and Tapas Bar,Jackson Heights,"Wine Bars, Tapas Bars, Mediterranean",4.7,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/addictive-wine-and-tapas-bar-jackson-heights-4?osq=Restaurants,https://www.yelp.com/biz/-OplSkpDk33uikS5fO-JQw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,"Mon: Closed, Tue: Closed, Wed: Closed, Thu: 4:00 PM - 10:30 PM, Fri: 4:00 PM - 11:00 PM, Sat: 4:00 PM - 11:00 PM, Sun: Closed","Tabla De Carne Y Queso, Pulpo, Tabla De Carne, Camarones Al Ajillo, Chorizo Al Vino, Chorizo Con Camarones, Filet Mignon, Albondigas, Calamari","87-01 Northern BlvdJackson Heights, NY 11372"
Joon Omakase,Murray Hill,Sushi Bars,4.6,,,https://www.yelp.com/biz/joon-omakase-flushing?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=120,"Mon: Closed, Tue: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM, Wed: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM, Thu: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM, Fri: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM, Sat: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM, Sun: 12:00 PM - 10:00 PM","Chef Joon, Toro, Steamed Egg, Caviar, Udon, Fried Tofu Pocket, Mackerel, Ikura, Course Omakase, Mountain Yam, Chawanmushi, Crunch Roll, Eel Tempura, Fried Fish, Shima Aji, Shrimp Tempura, Tile Fish, Hokkaido Uni, Mixed Sashimi, Seabrim","158-14 Northern BlvdSte LL1Flushing, NY 11358"
